User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1002141,P3048,F,36-45,3,B,0,1,9,,1.0,7035
1006617,P7115,F,46-50,2,A,2,1,5,12.0,,5977
1002479,P5248,M,18-25,16,C,3,1,11,,17.0,7514
1006484,P3476,F,18-25,18,B,3,0,9,4.0,,7731
1009827,P5603,M,51-55,14,B,0,1,17,16.0,,11180
1007421,P4553,M,36-45,5,A,3,1,11,15.0,,7190
1009949,P1220,F,36-45,11,C,0,1,6,14.0,,7410
1004452,P5818,M,36-45,18,B,3,0,16,2.0,4.0,11035
1005881,P8192,F,26-35,5,A,3,0,19,10.0,,9198
1006665,P5623,M,0-17,10,B,4+,1,14,2.0,,8812
1002849,P8349,M,46-50,19,A,0,1,3,,,5672
1007390,P6618,M,36-45,19,B,3,0,10,13.0,2.0,9744
1006905,P8209,F,26-35,9,C,2,0,4,,18.0,4885
1002489,P5576,M,51-55,15,C,0,0,2,,16.0,4347
1009823,P2871,M,26-35,17,B,0,1,13,14.0,,10037
1009207,P8915,M,18-25,13,C,0,0,11,8.0,18.0,7217
1009540,P2462,F,46-50,3,B,4+,0,12,5.0,,5792
1004611,P6521,M,46-50,11,A,0,0,1,,,4205
1002839,P9536,F,26-35,19,C,4+,0,9,16.0,,6286
1008527,P9236,M,18-25,20,A,2,0,12,7.0,,11559
1005878,P8813,M,18-25,7,A,1,1,7,4.0,17.0,5824
1009087,P3068,M,36-45,6,C,4+,1,17,,1.0,10312
1006303,P6753,F,26-35,8,A,3,0,10,,3.0,5726
1000851,P8237,M,46-50,16,C,0,1,6,16.0,,7178
1001687,P8016,M,51-55,9,C,1,0,7,,14.0,5608
1006833,P7191,M,46-50,2,B,4+,0,19,10.0,,9871
1002427,P2514,M,26-35,20,A,3,0,14,16.0,,8979
1009760,P3598,F,46-50,7,B,1,0,11,,2.0,5270
1004000,P2001,M,26-35,13,A,2,1,2,2.0,13.0,3579
1005052,P2033,M,18-25,6,B,4+,0,1,11.0,,3715
1002738,P7899,M,0-17,15,C,4+,1,10,13.0,17.0,5346
1005732,P9465,M,26-35,17,B,2,1,12,,,9346
1005387,P6051,F,51-55,10,B,4+,1,9,17.0,,5878
1008002,P5476,M,18-25,5,B,0,1,11,10.0,,7294
1005536,P1478,M,18-25,19,B,4+,1,1,8.0,,1159
1003913,P1515,F,55+,20,C,0,0,20,6.0,17.0,11470
1001066,P2191,M,0-17,13,A,4+,0,10,14.0,8.0,5828
1007723,P7297,M,46-50,20,C,3,0,19,,,10678
1004380,P1271,M,26-35,12,B,3,1,11,11.0,,5539
1004107,P9334,F,0-17,3,A,1,0,3,,,2322
1005726,P8778,M,51-55,19,A,3,1,16,,1.0,9644
1003373,P7008,F,18-25,19,B,2,0,10,12.0,10.0,6814
1008945,P8987,F,26-35,10,B,1,0,2,6.0,,4461
1002082,P4332,F,18-25,17,A,3,0,19,4.0,,8378
1008967,P1787,F,0-17,0,C,0,1,4,9.0,,3538
1006748,P7222,F,0-17,11,B,4+,0,16,,,8941
1009817,P1622,F,18-25,17,C,3,0,6,7.0,,4871
1000417,P4841,F,0-17,6,A,0,0,11,13.0,,5664
1008306,P4676,M,36-45,11,A,1,0,17,,3.0,11083
1008808,P3572,M,26-35,0,A,4+,0,15,2.0,,10757
1003974,P7915,F,26-35,3,A,3,0,4,15.0,,1723
1003267,P6033,F,26-35,17,C,1,0,8,,,5111
1000825,P8788,F,51-55,14,A,3,0,18,2.0,10.0,8835
1007668,P6214,F,51-55,2,B,1,1,14,5.0,,7382
1005745,P5712,F,36-45,6,A,3,1,2,,,4667
1009708,P1066,F,51-55,5,B,0,0,16,7.0,,9333
1000412,P8533,M,26-35,14,C,2,0,15,5.0,,8955
1007543,P5616,M,26-35,14,B,0,0,6,,8.0,5560
1007587,P2140,F,36-45,5,B,4+,1,9,,,5517
1000728,P6730,F,36-45,7,A,3,0,12,17.0,,8106
1007164,P8465,F,26-35,7,C,2,0,10,14.0,,7452
1008867,P5471,M,26-35,0,B,2,0,7,5.0,11.0,5810
1005988,P4339,F,55+,12,B,4+,0,5,,,2084
1002504,P1548,M,46-50,20,B,4+,0,8,,2.0,6716
1002967,P8675,M,26-35,12,C,2,1,12,7.0,,7596
1002786,P9264,M,36-45,10,B,4+,0,1,,,4490
1001122,P1198,F,18-25,3,B,4+,0,10,,11.0,6467
1004079,P1571,F,18-25,6,B,3,0,11,,,7428
1001571,P1790,M,26-35,11,A,0,1,20,16.0,10.0,10366
1005073,P2174,M,26-35,12,B,1,0,5,,7.0,6147
1005104,P1178,M,0-17,11,B,2,0,13,,,9641
1002143,P3244,M,46-50,15,B,1,1,18,,,8448
1009879,P5086,F,26-35,5,B,2,1,10,,,4745
1006806,P1734,M,36-45,13,A,2,0,17,5.0,,10795
1007357,P7232,F,0-17,18,C,0,0,19,8.0,,10473
1003440,P1798,M,18-25,15,C,2,0,4,6.0,,6034
1003766,P8601,F,51-55,3,C,2,1,9,5.0,,6070
1005644,P9979,M,36-45,4,A,0,0,18,10.0,,10571
1002914,P3795,F,55+,8,B,4+,0,16,13.0,10.0,7983
1004968,P5588,F,55+,2,C,1,0,7,6.0,,5328
1005917,P8297,F,26-35,9,B,2,0,12,4.0,1.0,7751
1008787,P4084,M,18-25,16,B,0,0,4,13.0,7.0,4033
1000728,P1731,F,46-50,18,C,2,1,12,13.0,,9082
1001365,P2129,M,55+,9,B,0,0,12,13.0,,5366
1004492,P2605,F,36-45,11,B,1,1,4,7.0,2.0,4509
1000698,P3933,F,46-50,6,A,3,0,12,5.0,,5607
1007186,P9516,M,46-50,17,A,4+,1,8,,,5293
1000395,P6074,F,26-35,18,A,3,1,3,6.0,,5463
1007400,P8099,F,26-35,14,C,0,0,16,8.0,5.0,7920
1008082,P2490,M,46-50,6,B,2,1,2,,,2089
1004171,P1893,F,36-45,11,B,4+,0,6,2.0,14.0,5756
1004360,P2390,F,0-17,6,C,1,0,17,,,7827
1002502,P4389,F,26-35,9,B,4+,0,12,3.0,,8562
1000717,P5239,F,18-25,19,B,2,0,9,10.0,,7514
1002782,P5479,M,18-25,9,A,3,1,16,8.0,,8307
1004946,P3263,F,51-55,4,C,0,1,7,,,6216
1005486,P4432,F,0-17,17,A,3,0,8,14.0,,3894
1008335,P3371,F,18-25,8,A,4+,1,7,,,5847
1004980,P5312,F,26-35,15,A,2,1,5,15.0,,3405
1007266,P2515,F,36-45,6,A,0,0,7,10.0,6.0,4532
1004491,P7326,F,26-35,9,A,2,0,18,15.0,,9190
1007192,P8088,F,18-25,4,B,2,0,18,,,10978
1005588,P6586,F,18-25,6,A,4+,1,16,,,8158
1007651,P3917,M,18-25,4,B,3,0,7,13.0,12.0,5246
1003636,P6731,M,26-35,14,A,2,0,2,13.0,,3414
1001167,P8686,M,18-25,18,A,2,1,17,9.0,,9001
1001062,P2167,M,51-55,9,B,2,1,8,3.0,,4804
1002156,P9302,F,26-35,7,C,0,0,2,2.0,,3590
1007860,P6109,F,0-17,8,C,2,1,18,,,9648
1005161,P5327,M,36-45,10,C,2,1,19,,,11415
1005305,P6810,M,26-35,1,B,4+,0,20,14.0,9.0,10070
1006541,P4655,M,36-45,2,B,2,1,9,,,5768
1004729,P4793,F,18-25,12,B,2,0,12,2.0,16.0,8439
1009348,P7738,F,26-35,10,B,4+,0,19,16.0,,9753
1007330,P2577,M,36-45,9,A,0,0,8,8.0,,4312
1005334,P3220,M,51-55,14,B,3,0,8,,,7357
1008924,P2030,M,18-25,5,B,4+,0,10,9.0,,5787
1004330,P7691,M,26-35,0,B,0,0,18,12.0,6.0,9580
1008010,P4992,M,26-35,13,B,3,1,15,,,8328
1006801,P1913,F,51-55,17,A,2,1,11,3.0,13.0,6253
1004846,P7358,M,51-55,10,B,4+,0,14,8.0,,6222
1006731,P3181,F,18-25,7,A,2,0,15,16.0,4.0,8827
1007241,P4197,M,18-25,2,C,4+,1,14,,,3947
1000953,P7040,M,26-35,13,A,3,0,12,,14.0,9438
1002539,P2462,F,18-25,1,A,0,0,4,4.0,,4898
1007056,P8037,M,26-35,15,C,4+,0,3,10.0,,3309
1001542,P5994,F,18-25,5,B,0,1,12,9.0,,9006
1005293,P6308,F,36-45,0,A,2,1,7,,4.0,7273
1001191,P7221,M,51-55,13,B,2,1,7,1.0,,5552
1006313,P8090,M,55+,9,A,3,0,19,,,10933
1006938,P8769,F,26-35,5,A,3,1,14,,,8064
1002681,P1687,F,36-45,8,A,1,0,1,,,4696
1009409,P5661,M,46-50,6,B,1,0,7,13.0,1.0,3789
1001540,P2894,F,18-25,1,C,3,0,10,11.0,10.0,5787
1006172,P8389,M,36-45,10,B,2,1,18,,13.0,11203
1005541,P5922,F,26-35,13,B,0,0,13,,,8956
1009580,P7322,M,18-25,4,A,3,0,8,7.0,,5689
1001365,P4183,F,26-35,8,A,0,1,9,3.0,,7751
1008691,P4797,F,0-17,6,C,1,1,15,,,8640
1009872,P6178,M,36-45,13,A,0,1,8,5.0,,6416
1008702,P4968,F,18-25,15,C,3,0,1,17.0,,4136
1007494,P3716,F,26-35,15,B,2,1,3,1.0,11.0,4027
1004312,P1190,F,18-25,6,C,3,1,19,5.0,,10020
1001324,P2335,F,46-50,9,A,4+,0,9,17.0,12.0,5195
1009347,P9181,F,26-35,20,A,4+,0,19,,,14320
1003141,P1378,F,26-35,5,C,4+,0,15,,,7732
1007419,P4829,F,26-35,16,C,2,0,14,7.0,,9435
1003486,P7380,M,26-35,0,A,3,0,1,7.0,,4990
1001810,P1615,F,18-25,1,C,4+,0,3,,4.0,1649
1006588,P3330,F,36-45,13,A,3,0,2,,,4313
1002923,P2754,M,18-25,3,A,1,0,1,16.0,,2908
1005301,P1463,F,18-25,8,B,4+,1,18,,2.0,11834
1004186,P5267,F,36-45,5,B,4+,0,1,4.0,,1609
1008905,P4158,M,18-25,16,C,2,0,9,,,5957
1005977,P4624,F,26-35,20,B,3,1,7,,,5940
1004268,P5938,F,26-35,10,A,2,0,13,,,7208
1004748,P6417,M,26-35,3,B,2,0,17,,9.0,8729
1004849,P7004,M,36-45,20,A,3,0,13,,3.0,11134
1009435,P9881,F,36-45,8,B,1,1,13,17.0,,7832
1003709,P6603,F,36-45,15,B,3,1,10,,,5958
1009273,P3212,M,36-45,2,A,1,1,6,13.0,,4352
1006619,P7120,F,18-25,3,B,2,1,5,,,4666
1008647,P6818,M,26-35,2,B,1,0,10,,,6825
1009086,P1382,M,26-35,12,B,1,1,14,,,7927
1009576,P3256,M,26-35,18,B,1,1,11,16.0,,5826
1003072,P2412,F,55+,20,A,4+,0,5,11.0,,5139
1006530,P7146,M,46-50,0,A,4+,1,4,,,3807
1000504,P1371,M,18-25,5,A,2,0,3,12.0,,3025
1001214,P6806,M,0-17,2,A,3,0,14,,,9556
1001531,P6565,F,0-17,2,B,1,1,13,,,8009
1007576,P9802,F,18-25,15,C,4+,1,5,16.0,,5062
1000823,P9307,F,18-25,9,B,3,0,12,13.0,1.0,6907
1000928,P8437,M,26-35,16,B,1,1,10,12.0,,9340
1005029,P1446,F,46-50,6,B,3,1,2,10.0,,1775
1000133,P2391,F,36-45,12,A,0,1,7,11.0,,4924
1002105,P2340,M,18-25,10,C,1,0,7,,10.0,5157
1003627,P3939,M,26-35,9,C,3,0,4,13.0,4.0,4799
1006316,P6969,F,26-35,6,B,1,1,12,17.0,13.0,7953
1001852,P5813,F,46-50,5,A,1,0,4,,,2296
1004910,P4569,M,46-50,0,C,0,1,7,17.0,4.0,4278
1004175,P6454,F,51-55,16,A,3,1,20,1.0,9.0,11497
1005348,P4150,M,26-35,11,C,2,1,13,8.0,17.0,7362
1009442,P7414,M,36-45,3,C,4+,0,8,,11.0,5198
1006190,P5657,F,18-25,2,A,1,0,14,15.0,,7927
1001256,P7947,F,26-35,5,C,1,1,3,,7.0,2324
1003376,P8943,F,18-25,15,C,1,0,2,2.0,,4033
1005645,P4662,F,26-35,12,C,1,1,10,4.0,,7455
1003486,P5482,M,36-45,8,B,4+,1,6,4.0,18.0,5226
1003584,P5797,F,18-25,10,A,2,0,7,12.0,,7110
1009588,P6068,F,0-17,19,B,0,1,16,,,10411
1008053,P6480,F,0-17,20,B,2,0,6,4.0,,5551
1003330,P9033,M,0-17,12,A,4+,0,16,8.0,,9034
1002703,P1983,F,0-17,18,B,3,0,12,,,9986
1008662,P6607,F,18-25,2,B,0,1,15,,9.0,7326
1008120,P9543,M,18-25,11,A,0,0,3,14.0,,3833
1007114,P2907,M,18-25,18,A,3,0,16,,,9288
1001353,P7924,M,55+,7,A,1,0,18,13.0,,10397
1005063,P9737,M,26-35,13,B,4+,0,15,8.0,17.0,11786
1008549,P5174,M,18-25,8,B,3,0,6,9.0,,5476
1007575,P8265,F,26-35,16,A,2,0,17,2.0,,9374
1000667,P2990,M,46-50,5,C,2,1,2,2.0,,3626
1004468,P6596,M,36-45,3,A,3,0,2,8.0,,1705
1009337,P4998,M,18-25,3,B,4+,1,17,,,9055
1006819,P4775,M,26-35,18,C,0,0,19,11.0,3.0,13025
1003719,P5645,M,36-45,11,C,0,1,5,,,5754
1002745,P3061,M,36-45,1,A,1,0,4,,,5437
1007483,P5487,M,36-45,16,C,4+,1,18,,,11676
1000539,P5435,M,46-50,14,C,2,1,8,,,5489
1004964,P3644,F,46-50,9,B,2,1,9,17.0,17.0,8434
1004835,P2045,F,26-35,2,B,1,1,18,10.0,,7189
1003775,P8951,F,26-35,19,A,2,0,11,,,7939
1006042,P7449,M,36-45,3,B,1,1,16,,9.0,6408
1007102,P3681,M,46-50,0,B,1,0,16,,,6644
1007312,P4199,M,0-17,0,C,3,1,4,4.0,,5023
1005320,P7768,F,55+,17,B,0,1,9,,,5790
1006132,P8440,M,18-25,3,B,4+,1,13,13.0,,9174
1007891,P9633,M,26-35,14,A,4+,0,20,12.0,,8531
1002779,P3550,M,46-50,20,A,0,0,8,,,6594
1000924,P5225,F,18-25,9,A,4+,0,11,15.0,,5481
1001581,P1596,F,26-35,16,A,2,0,9,,,6166
1007714,P7054,M,18-25,11,B,2,0,18,,,12018
1003324,P2505,F,26-35,19,C,4+,0,20,3.0,,13290
1005713,P7468,M,18-25,11,B,3,1,3,1.0,,4776
1007026,P8236,M,26-35,15,B,4+,0,18,,,8486
1000255,P2551,F,26-35,4,B,1,1,19,9.0,,8392
1004804,P7852,F,55+,15,A,1,0,9,17.0,5.0,6692
1001838,P2449,F,55+,16,B,0,1,18,7.0,,9193
1000009,P6953,F,18-25,14,A,2,1,16,4.0,,10030
1002871,P9456,M,36-45,12,B,3,1,14,,11.0,10631
1008989,P9042,M,0-17,7,A,4+,0,19,,16.0,9141
1007409,P3659,F,0-17,20,A,1,0,15,12.0,,8126
1007418,P8509,F,18-25,1,B,2,1,4,5.0,,2243
1005124,P8893,M,55+,7,C,2,0,12,,,7215
1001015,P8445,M,51-55,9,B,3,1,7,2.0,,5703
1002193,P3721,M,18-25,6,C,3,0,11,4.0,,7086
1008415,P3925,M,18-25,9,B,3,0,7,,13.0,6717
1007449,P8104,F,18-25,3,B,3,1,20,7.0,13.0,10652
1004158,P7240,F,26-35,10,B,1,0,3,12.0,,3730
1003925,P1512,F,26-35,8,C,3,0,4,8.0,11.0,4129
1006970,P1215,M,18-25,3,A,2,0,2,16.0,16.0,3383
1006938,P8299,M,36-45,2,A,2,1,20,2.0,14.0,10351
1004784,P4153,F,26-35,10,A,4+,0,15,3.0,10.0,7787
1004000,P8450,F,51-55,2,B,2,1,20,,2.0,8676
1001633,P2706,F,36-45,17,C,2,0,12,,,7991
1007266,P2567,M,26-35,18,A,1,1,17,10.0,,9581
1008702,P2128,F,46-50,13,B,2,1,18,2.0,14.0,10610
1000384,P4510,M,46-50,10,C,0,0,8,17.0,14.0,6186
1000404,P8867,F,18-25,1,B,2,0,8,16.0,,5278
1008175,P3365,F,26-35,1,B,4+,0,5,7.0,,5241
1002000,P6583,F,51-55,1,C,4+,1,9,16.0,16.0,3974
1009860,P5897,M,18-25,9,B,3,0,20,1.0,,12963
1005989,P6718,M,0-17,14,B,1,0,20,4.0,,8518
1001460,P7001,M,26-35,11,A,4+,0,5,13.0,2.0,6701
1007190,P5567,M,46-50,10,A,0,0,10,10.0,5.0,7141
1007140,P3741,M,36-45,16,B,0,0,1,11.0,,3031
1003636,P4020,M,51-55,17,B,3,1,4,,,3154
1004809,P7256,F,26-35,13,C,1,1,16,11.0,,8461
1004178,P1228,M,18-25,16,C,1,0,18,,,10264
1007245,P9362,F,36-45,14,C,2,1,12,,,7874
1006600,P1294,M,36-45,11,A,0,1,20,,17.0,12695
1005997,P5284,F,18-25,15,C,0,1,15,10.0,,8988
1002048,P9617,F,18-25,5,B,0,0,18,3.0,,9884
1004780,P7801,M,0-17,1,B,0,0,5,5.0,7.0,4780
1000716,P1918,F,36-45,1,B,4+,1,14,15.0,,7267
1007939,P1498,M,51-55,15,A,1,1,7,4.0,6.0,5769
1005565,P3809,M,36-45,1,A,2,0,11,17.0,,6632
1004544,P5961,M,55+,7,C,4+,0,15,1.0,,9472
1004976,P4779,M,0-17,6,B,1,0,11,,11.0,5964
1003419,P3118,F,51-55,0,B,3,0,7,12.0,,4192
1007239,P7391,M,46-50,3,B,0,0,20,,,10908
1009766,P1145,F,26-35,10,C,2,0,20,,14.0,9308
1000249,P8942,F,55+,19,B,1,0,4,,16.0,4876
1008865,P5565,F,18-25,6,B,3,1,1,,,2105
1000770,P1192,M,51-55,17,A,0,0,2,,,4726
1004363,P6187,F,51-55,3,A,3,0,4,,16.0,5429
1001077,P7637,M,36-45,16,C,3,0,5,17.0,,4606
1008427,P9243,F,26-35,10,B,4+,0,2,3.0,9.0,4309
1008580,P3410,M,18-25,10,B,3,0,2,12.0,,3941
1007901,P2820,M,26-35,19,B,4+,1,18,15.0,,10179
1004858,P3964,M,26-35,10,C,4+,0,14,5.0,,8508
1006544,P3521,M,46-50,14,B,3,1,3,15.0,,5898
1004719,P3568,F,36-45,13,B,1,1,18,16.0,,9774
1002814,P6882,F,51-55,16,B,3,1,10,9.0,,8531
1003374,P2867,M,0-17,1,A,3,1,6,8.0,,4616
1001252,P8465,F,46-50,17,C,1,1,2,11.0,,2125
1006996,P8602,M,51-55,15,C,0,0,20,9.0,9.0,11024
1004673,P4199,M,46-50,11,C,2,1,11,16.0,18.0,5572
1004530,P7103,F,18-25,9,C,0,0,18,14.0,11.0,9359
1006881,P1240,M,18-25,15,C,3,0,14,15.0,,8373
1006949,P4440,M,0-17,2,B,0,0,20,14.0,,12600
1009521,P5631,M,36-45,7,C,2,1,13,10.0,,9851
1006241,P9274,M,36-45,1,B,0,0,7,13.0,7.0,5262
1008017,P6077,M,55+,0,A,2,1,20,,,11754
1006941,P4768,F,26-35,13,B,0,0,10,,,6303
1009550,P8995,F,26-35,3,C,4+,1,19,17.0,15.0,8067
1007002,P9802,F,36-45,3,B,3,0,13,,10.0,8013
1001331,P7429,M,46-50,8,C,2,0,2,10.0,,4014
1004261,P4605,M,51-55,2,A,3,0,20,13.0,,9295
1007648,P3173,M,46-50,4,A,4+,0,12,13.0,,6268
1009550,P7568,M,26-35,0,B,0,0,8,13.0,,6627
1005115,P3601,M,36-45,18,A,3,1,18,,,8560
1004637,P3657,M,46-50,0,A,0,0,2,7.0,16.0,3770
1004854,P7080,F,26-35,9,A,0,1,16,7.0,,8563
1003177,P8325,M,18-25,11,C,3,0,8,,14.0,6831
1007730,P3159,F,18-25,9,A,2,0,16,16.0,,10126
1002180,P4830,M,0-17,1,A,2,0,8,,,4511
1004892,P9313,F,36-45,15,A,3,0,13,3.0,,6732
1007043,P5368,M,18-25,7,B,2,1,6,13.0,4.0,6880
1000137,P2317,F,18-25,13,B,1,1,1,11.0,,3111
1006327,P5493,F,18-25,14,B,0,0,2,8.0,,4033
1003472,P2230,M,26-35,15,B,3,1,7,6.0,,7093
1005449,P2133,M,26-35,10,A,4+,0,13,10.0,,6946
1002832,P8607,F,36-45,11,B,3,1,4,17.0,,5342
1003579,P2301,M,0-17,1,C,3,1,9,9.0,16.0,6728
1005971,P2910,M,18-25,3,A,0,1,19,14.0,,11844
1004164,P9082,M,26-35,2,B,4+,0,20,13.0,9.0,12163
1007941,P9107,F,26-35,8,A,0,0,3,1.0,17.0,3756
1005569,P8970,M,18-25,17,A,2,0,2,9.0,,5024
1004300,P2916,F,0-17,18,B,3,1,16,17.0,,9533
1006269,P7996,F,51-55,6,B,0,1,10,15.0,,6534
1003818,P3757,M,36-45,3,A,1,0,12,5.0,8.0,5925
1001906,P7464,F,18-25,5,A,3,1,18,4.0,,9231
1006254,P1178,M,0-17,18,C,2,1,2,4.0,,2026
1000760,P7362,M,55+,0,C,0,0,14,15.0,,7735
1007830,P9683,F,36-45,15,C,0,1,12,5.0,,9284
1007350,P1060,F,26-35,10,B,1,0,20,17.0,,11534
1006238,P7681,F,36-45,3,B,2,0,8,7.0,17.0,5515
1006090,P3895,F,36-45,17,B,1,0,7,6.0,,5578
1006031,P1585,F,36-45,4,A,3,0,13,15.0,16.0,6792
1007687,P6823,M,26-35,5,B,4+,1,15,,,7498
1009091,P1534,F,26-35,1,B,0,0,14,10.0,,8642
1009911,P4462,M,0-17,11,A,1,0,5,6.0,,3118
1008472,P5011,M,51-55,8,C,0,0,8,10.0,,4110
1001887,P4398,F,36-45,19,A,0,0,18,9.0,,11425
1003266,P3155,F,18-25,11,B,1,1,5,13.0,,4909
1000666,P6966,F,51-55,12,A,0,0,9,14.0,15.0,6374
1004188,P8329,F,51-55,16,B,2,0,10,1.0,,7208
1000671,P7957,F,55+,4,A,2,1,17,,15.0,11452
1006777,P6325,M,46-50,19,A,4+,1,3,9.0,,4707
1007570,P9518,M,55+,12,B,2,0,1,5.0,,3772
1007956,P5703,M,18-25,12,B,1,1,7,17.0,,8290
1005124,P3706,F,46-50,9,B,2,1,15,16.0,,8464
1005585,P1001,F,46-50,14,A,4+,1,19,,5.0,12512
1004777,P9316,M,18-25,14,B,3,1,8,5.0,12.0,3812
1003900,P2104,F,18-25,17,B,3,1,11,6.0,,6026
1006677,P2861,F,55+,17,A,1,0,2,,,3018
1006981,P6269,F,18-25,1,C,4+,1,20,,,10761
1006376,P7943,M,46-50,10,B,2,1,2,10.0,,5829
1000523,P9320,F,0-17,12,A,4+,0,11,15.0,1.0,6411
1002393,P1437,M,0-17,10,C,0,1,20,7.0,,12074
1002593,P5846,F,26-35,3,C,4+,1,17,3.0,,11665
1009945,P4129,F,18-25,14,C,2,0,10,,,8718
1007240,P9081,M,36-45,10,B,1,1,5,13.0,5.0,4415
1006937,P1901,F,26-35,17,B,0,0,3,17.0,13.0,5262
1006190,P6398,F,0-17,15,A,4+,1,9,,,6907
1005240,P7678,F,18-25,9,B,3,0,20,,,9749
1006493,P6529,M,26-35,11,C,2,1,2,12.0,,4273
1002878,P7604,F,18-25,12,B,1,0,19,4.0,,9751
1004143,P4918,F,46-50,8,C,2,1,17,17.0,,9429
1003644,P2067,F,26-35,20,A,4+,1,12,6.0,,6346
1004432,P1026,F,18-25,12,B,1,0,20,5.0,6.0,8604
1001276,P7937,F,26-35,5,C,3,1,9,2.0,,5556
1005811,P8264,M,18-25,5,C,0,0,4,11.0,,4582
1000302,P8118,M,18-25,10,C,4+,1,18,13.0,,8747
1000638,P1547,F,18-25,18,C,1,1,16,5.0,,10112
1000055,P9758,F,46-50,10,B,0,1,10,8.0,,6651
1008717,P9895,M,51-55,9,B,1,1,12,11.0,14.0,8420
1008150,P6338,F,46-50,14,C,4+,0,11,,,8375
1002125,P4140,F,26-35,12,B,1,0,5,15.0,,6332
1000364,P8996,F,18-25,7,A,3,1,20,5.0,,11144
1006809,P2590,F,26-35,4,B,1,0,11,12.0,,6286
1004621,P8776,F,36-45,1,B,4+,0,16,4.0,11.0,8687
1005126,P5943,F,55+,15,A,1,0,15,4.0,,11695
1005122,P9997,F,18-25,12,B,0,0,6,9.0,,6303
1001646,P8798,F,0-17,18,A,0,0,13,9.0,,8366
1000918,P4791,M,36-45,8,B,2,1,16,14.0,,8999
1002797,P2357,M,46-50,14,C,2,1,3,,,3622
1006506,P9092,F,46-50,5,B,3,1,18,1.0,,8075
1005870,P4225,F,36-45,7,C,0,0,1,,,4870
1001531,P3460,F,55+,13,A,2,0,17,4.0,,10154
1008172,P9737,F,26-35,4,C,1,0,20,,,8717
1003345,P3728,M,51-55,16,A,3,1,6,17.0,15.0,5510
1007673,P7726,M,55+,6,A,4+,0,9,,,7785
1006949,P8481,M,46-50,8,C,2,0,4,17.0,3.0,3844
1006882,P7430,M,26-35,15,C,2,0,7,,16.0,5023
1001906,P4114,F,18-25,17,A,0,1,11,,,7848
1003086,P1616,F,26-35,12,C,3,1,3,,1.0,4710
1008152,P4644,F,26-35,17,B,0,0,16,12.0,,8885
1005750,P7413,M,46-50,9,C,0,0,6,17.0,11.0,4521
1008905,P2203,F,18-25,0,B,3,1,7,16.0,,5353
1001062,P3565,F,18-25,20,B,1,0,12,12.0,,6650
1001976,P4174,M,36-45,17,B,2,1,7,10.0,6.0,5474
1001296,P4081,M,18-25,18,A,0,1,19,2.0,,10836
1006229,P3630,M,26-35,1,B,2,1,16,3.0,,9647
1007641,P4161,M,26-35,3,B,3,1,18,5.0,,9167
1000125,P5321,M,36-45,10,A,1,1,10,16.0,,7576
1004632,P9861,F,18-25,2,A,4+,1,1,13.0,,3919
1006288,P7269,F,46-50,8,A,1,0,8,,16.0,5072
1003596,P8099,M,26-35,9,C,3,0,3,1.0,,7908
1006168,P8376,F,51-55,1,B,1,1,16,,,10163
1009795,P5078,F,26-35,6,C,4+,0,3,5.0,,3887
1007561,P6801,F,18-25,14,C,0,1,2,,9.0,3422
1008258,P5151,F,18-25,18,B,1,0,12,,,7214
1000232,P9911,M,0-17,9,C,3,1,8,,,8034
1009361,P3600,F,26-35,19,A,1,1,19,,,10993
1006371,P7175,F,18-25,13,A,4+,1,18,,,8253
1004206,P1666,F,26-35,3,B,3,0,20,,,8125
1009685,P1283,M,36-45,10,B,1,1,15,2.0,,9035
1007943,P6840,F,18-25,2,C,3,0,17,1.0,,9081
1006891,P4565,M,18-25,16,B,4+,0,18,1.0,,9360
1006738,P5593,M,36-45,6,A,0,0,18,8.0,,8043
1002472,P2465,M,51-55,10,B,4+,1,9,,,4144
1002739,P9321,M,18-25,17,B,0,0,5,5.0,,4409
1005401,P5734,F,18-25,13,A,2,1,11,14.0,,6745
1001761,P7257,M,55+,13,B,4+,1,4,,,5510
1000876,P8366,M,0-17,5,C,0,1,10,,,6444
1003812,P4672,M,55+,8,C,2,1,4,14.0,5.0,5657
1009504,P8382,M,0-17,2,B,2,0,3,14.0,,4346
1001460,P7587,M,46-50,16,B,2,1,16,6.0,9.0,10276
1001733,P1992,F,26-35,11,A,3,1,11,3.0,9.0,8235
1001605,P7858,M,51-55,3,B,4+,0,9,14.0,,4416
1005622,P3121,F,26-35,19,C,4+,0,1,14.0,,2897
1006767,P3223,F,36-45,15,B,4+,0,10,3.0,11.0,9782
1006986,P5522,M,18-25,9,A,4+,0,12,,,5353
1003517,P4188,F,18-25,6,C,3,0,2,9.0,,2803
1003735,P4237,F,36-45,9,C,4+,1,15,,,9111
1009352,P5136,F,26-35,6,B,0,1,20,,17.0,8108
1008434,P1343,M,51-55,17,A,2,0,16,7.0,,8817
1002590,P5704,M,26-35,8,A,3,1,2,,,5975
1001063,P5823,M,46-50,17,A,3,0,13,,,8725
1004324,P5920,M,26-35,16,B,4+,0,18,,,9771
1009111,P4201,M,55+,10,A,2,1,19,3.0,,10753
1005342,P6471,M,55+,0,C,0,1,11,9.0,,6008
1000005,P1888,M,26-35,16,C,2,0,14,13.0,,10915
